Time (ms), Potentiometer 0 (mm), Potentiometer 1 (mm), Acceleration X (m/s^2), Acceleration Y (m/s^2), Acceleration Z (m/s^2)
71.616,13429,11688,-6.698976245117187,6.157886669921875,14.676456176757812
71.623,13659,11931,-21.456835278320312,-8.264784130859374,18.339584716796875
71.631,13585,12389,-18.033126904296875,0.01915361328125,11.434707128906249
71.639,13727,12940,-3.67749375,-5.511452221679687,0.33518823242187495
71.646,14074,13494,5.5545478515625,-1.1827356201171875,5.88015927734375
71.654,14505,14477,8.049305981445311,-4.209006518554688,0.833182177734375
71.662,15224,14980,2.4516625,7.690175732421874,-0.37828386230468747
71.669,15082,16260,-6.449979272460937,-4.218583325195312,-7.287949853515625
71.677,15337,16884,-13.967772485351562,4.979939453125,2.0302830078125
71.685,14882,18645,-18.861520678710935,-0.9097966308593749,-19.474436303710938
71.692,15239,20168,12.291831323242187,-5.181052392578125,25.49345927734375
71.7,15743,20808,16.606182714843747,-1.1109095703125,29.57317890625
71.708,16403,20425,5.214571215820312,5.8226984375,9.390058911132812
71.715,16992,19421,1.6807295654296874,4.065354418945312,13.709198706054687
71.723,17274,18913,-4.6639048339843745,-5.540182641601562,10.079588989257813
71.731,17572,18465,-13.148955517578123,8.0828248046875,9.595960253906249
71.738,17025,19794,-11.717222924804688,-2.70065947265625,3.5098996337890624
71.746,17332,20416,-4.328716601562499,-1.0342951171875,-2.1787235107421874
71.754,16940,21184,-2.3127988037109373,3.5960908935546874,16.519991455078124
71.761,17205,20879,0.37828386230468747,-3.921702319335937,14.125789794921873
71.769,17113,19750,-6.5601125488281244,5.884947680664062,16.735469604492188
71.777,17066,17829,-7.41244833984375,11.382034692382812,25.40247961425781
71.784,16927,15537,-11.669338891601562,0.033518823242187495,24.042573071289063
71.792,16596,14484,-9.131485131835937,2.5953145996093747,16.021997509765622
71.8,16773,13829,4.1563340820312495,2.1835119140624997,10.611101757812499
71.807,16465,14295,7.3549875,-1.120486376953125,9.069235888671875
71.815,17020,13985,3.35188232421875,0.1580173095703125,8.240842114257813
71.823,16741,13736,-6.698976245117187,3.4715924072265625,15.648502050781248
71.83,16959,12982,-11.975796704101562,-1.3934253662109375,16.4338001953125
71.838,16954,12416,-8.173804467773436,-2.480392919921875,13.441048120117186
71.846,17211,12260,-4.57771357421875,-6.373364819335937,3.859453076171875
71.854,17520,12366,2.5330653564453125,-2.0781670410156248,5.53539423828125
71.861,17716,12727,0.3687070556640625,2.27927998046875,8.973467822265624
71.869,17598,12631,-8.690952026367187,-0.9145850341796874,6.387730029296875
71.877,16759,13152,-22.974759130859372,2.308010400390625,6.9719152343749995
71.884,16581,13230,-21.3371251953125,-5.966350537109375,6.086060620117187
71.892,16016,13640,-5.746083984375,-1.5418658691406248,28.534095385742187
71.9,16583,13399,-5.104437939453125,-7.3549875,8.499415893554687
71.907,16609,13071,-4.189852905273438,-1.5275006591796874,5.760449194335937
71.915,16605,12719,-6.842628344726562,-4.965574243164062,8.259995727539062
71.923,15971,12552,-21.753716284179685,-5.008669873046875,18.239028247070312
71.93,14975,12484,-20.441693774414063,-4.697423657226563,13.632584252929687
71.938,14134,11798,-17.209521533203123,-6.004657763671875,12.310984936523436
71.946,13064,11428,-18.0810109375,-14.523227270507812,18.646042529296874
71.953,12984,10488,-14.26944189453125,3.9504327392578125,23.14235324707031
71.961,12639,10297,-7.378929516601562,-2.480392919921875,18.009184887695312
71.968,12906,10294,-4.4196962646484375,2.839523168945312,1.2928688964843749
71.976,12788,10728,-11.008539233398437,9.476250170898437,4.525041137695312
72.035,12180,12796,-7.843404638671874,3.768473413085937,7.182604980468749
72.043,12527,12605,-3.1651345947265623,-4.649539624023437,12.876016528320312
72.05,12713,12489,-3.1747114013671873,-11.200075366210937,13.63737265625
72.058,12821,12244,-18.760964208984372,-1.3215993164062498,14.72912861328125
72.066,12731,11519,-17.669208251953123,8.212111694335936,12.703634008789061
72.073,12403,11229,-13.508085766601562,-0.7996633544921875,16.007632299804687
72.081,12318,10821,-17.310078002929686,-1.6807295654296874,11.271901416015623
