Time (ms), Potentiometer 0 (mm), Potentiometer 1 (mm), Acceleration X (m/s^2), Acceleration Y (m/s^2), Acceleration Z (m/s^2)
60.082,18380,20837,-7.742848168945312,0.6416460449218749,6.363788012695312
60.089,18660,20773,-7.800309008789062,0.737414111328125,6.37815322265625
60.097,18591,20834,-7.857769848632812,0.70868369140625,6.4739212890625
60.105,18651,20837,-7.939172705078125,0.6512228515624999,6.3973068359375
60.112,18648,20709,-7.9295958984374995,0.6177040283203125,6.478709692382812
60.12,18546,20837,-7.924807495117187,0.5602431884765625,6.440402465820312
60.128,18642,20458,-7.857769848632812,0.45968671875,6.41646044921875
60.135,18304,20837,-7.762001782226562,0.5315127685546874,6.354211206054687
60.143,18612,20499,-7.64229169921875,0.63206923828125,6.301538769531249
60.151,18324,20811,-7.805097412109374,0.6847416748046875,6.339845996093749
60.158,18605,20752,-7.613561279296874,0.70868369140625,6.272808349609375
60.166,18542,20808,-7.6470801025390625,0.814028564453125,6.330269189453125
60.173,18600,20813,-7.64229169921875,0.7661445312499999,6.339845996093749
60.181,18595,20664,-7.671022119140624,0.7805097412109374,6.497863305664062
60.189,18484,20813,-7.704540942382812,0.7326257080078125,6.5601125488281244
60.196,18590,20424,-7.690175732421874,0.6943184814453125,6.507440112304687
60.204,18248,20808,-7.762001782226562,0.6272808349609375,6.545747338867187
60.212,18584,20513,-7.675810522460937,0.6416460449218749,6.4356140625
60.219,18308,20807,-7.781155395507812,0.6464344482421874,6.382941625976562
60.227,18579,20760,-7.766790185546874,0.6272808349609375,6.344634399414062
60.235,18529,20805,-7.738059765625,0.6368576416015624,6.272808349609375
60.242,18568,20812,-7.738059765625,0.6655880615234374,6.282385156249999
60.25,18569,20637,-7.809885815429687,0.737414111328125,6.335057592773437
60.258,18424,20814,-7.747636572265624,0.7230489013671875,6.387730029296875
60.265,18570,20392,-7.728482958984374,0.8283937744140625,6.320692382812499
60.273,18194,20813,-7.781155395507812,0.9050082275390624,6.406883642578125
60.281,18564,20545,-7.6614453125,0.842758984375,6.363788012695312
60.288,18304,20813,-7.781155395507812,0.7948749511718749,6.402095239257812
60.296,18555,20775,-7.7763669921875,0.8858546142578124,6.430825659179687
60.304,18515,20805,-7.68059892578125,0.9624690673828125,6.445190869140625
60.311,18550,20814,-7.762001782226562,0.82360537109375,6.330269189453125
60.319,18554,20612,-7.747636572265624,0.8714894042968749,6.382941625976562
60.327,18380,20811,-7.71890615234375,0.9337386474609375,6.440402465820312
60.334,18549,20379,-7.7763669921875,0.8571241943359375,6.459556079101562
60.342,18163,20808,-7.738059765625,0.8858546142578124,6.411672045898437
60.35,18544,20577,-7.690175732421874,0.9337386474609375,6.330269189453125
60.357,18312,20809,-7.613561279296874,1.0630255371093749,6.37815322265625
60.365,18536,20795,-7.599196069335937,1.3263877197265623,6.306327172851562
60.372,18515,20811,-7.64229169921875,1.350329736328125,6.37815322265625
60.38,18531,20814,-7.6279264892578125,1.2785036865234374,6.315903979492187
60.388,18530,20589,-7.800309008789062,1.3120225097656248,6.248866333007812
60.395,18343,20814,-7.9104422851562495,1.3024457031249999,6.263231542968749
60.403,18525,20378,-7.896077075195312,1.1061211669921875,6.358999609374999
60.411,18133,20813,-7.8529814453124995,0.82360537109375,6.406883642578125
60.418,18518,20599,-7.881711865234375,0.737414111328125,6.382941625976562
60.426,18312,20812,-7.9295958984374995,0.689530078125,6.311115576171875
60.434,18510,20808,-7.809885815429687,0.6368576416015624,6.277596752929687
60.441,18494,20809,-7.742848168945312,0.6416460449218749,6.2201359130859375
60.449,18501,20811,-7.742848168945312,0.679953271484375,6.248866333007812
60.457,18497,20561,-7.762001782226562,0.718260498046875,6.253654736328125
60.464,18286,20812,-7.6279264892578125,0.7661445312499999,6.41646044921875
60.472,18492,20373,-7.64229169921875,0.8092401611328125,6.45476767578125
60.48,18100,20810,-7.6614453125,0.9002198242187499,6.58884296875
60.487,18482,20629,-7.6087728759765625,0.8283937744140625,6.545747338867187
60.495,18308,20807,-7.666233715820312,0.9433154541015625,6.584054565429687
60.503,18478,20815,-7.474697583007812,0.967257470703125,6.512228515625
60.51,18474,20804,-7.522581616210937,0.948103857421875,6.449979272460937
60.518,18468,20814,-7.493851196289062,0.9528922607421875,6.406883642578125
60.526,18471,20552,-7.5465236328125,0.9959878906249999,6.426037255859375
60.533,18237,20811,-7.685387329101562,1.0869675537109373,6.291961962890625
60.592,18302,20812,-8.039729174804688,0.833182177734375,4.932055419921875
60.599,18443,20391,-7.9295958984374995,0.7278373046875,6.320692382812499
60.607,18074,20813,-7.953537915039062,0.7757213378906249,6.210559106445312
60.615,18437,20545,-7.915230688476562,0.7996633544921875,6.244077929687499
60.622,18187,20811,-7.824251025390624,0.7517793212890624,6.291961962890625
60.63,18434,20780,-7.805097412109374,0.8858546142578124,6.311115576171875
60.638,18404,20824,-7.656656909179687,0.9193734375,6.368576416015625
60.645,18445,20838,-7.594407666015624,0.9145850341796874,6.344634399414062
60.653,18451,20623,-7.431601953125,0.8714894042968749,6.368576416015625
60.661,18270,20837,-7.513004809570312,0.7996633544921875,6.449979272460937
60.668,18450,20401,-7.64229169921875,0.8188169677734375,6.579266162109374
60.676,18115,20836,-7.675810522460937,0.7852981445312499,6.555324145507812
60.684,18447,20524,-7.723694555664062,0.7422025146484375,6.641515405273437
60.691,18162,20836,-7.704540942382812,0.5123591552734374,6.58884296875
60.699,18444,20778,-7.6997525390625,0.411802685546875,6.53138212890625
60.707,18389,20836,-7.704540942382812,0.28730419921875,6.56968935546875
60.714,18442,20838,-7.637503295898437,0.2154781494140625,6.449979272460937
60.722,18440,20824,-7.766790185546874,0.062249243164062495,6.354211206054687
60.73,18433,20838,-7.790732202148437,0.0,6.311115576171875
60.738,18443,20576,-7.8529814453124995,0.076614453125,6.287173559570312
60.745,18209,20837,-7.81467421875,0.22026655273437498,6.574477758789062
60.753,18442,20424,-7.742848168945312,0.2825157958984375,6.382941625976562
60.761,18069,20837,-7.694964135742187,0.26336218261718747,6.387730029296875
60.768,18442,20686,-7.613561279296874,0.181959326171875,6.234501123046875
60.776,18297,20835,-7.498639599609374,0.3399766357421875,6.263231542968749
60.784,18440,20834,-7.541735229492187,0.45010991210937495,6.272808349609375
60.791,18440,20825,-7.723694555664062,0.45489831542968745,6.4356140625
60.799,18427,20837,-7.709329345703124,0.49799394531249996,6.49307490234375
60.807,18442,20568,-7.790732202148437,0.6655880615234374,6.655880615234374
60.814,18207,20833,-7.733271362304687,0.7757213378906249,6.675034228515624
60.822,18442,20439,-7.709329345703124,0.7900865478515624,6.737283471679687
60.83,18076,20834,-7.570465649414062,0.814028564453125,6.617573388671874
60.837,18441,20710,-7.522581616210937,0.8571241943359375,6.574477758789062
60.845,18307,20836,-7.498639599609374,0.8714894042968749,6.406883642578125
60.853,18439,20838,-7.455543969726562,0.8714894042968749,6.325480786132812
60.86,18440,20814,-7.5465236328125,1.0103531005859374,6.205770703124999
60.868,18431,20838,-7.6279264892578125,1.0486603271484374,6.186617089843749
60.875,18442,20549,-7.656656909179687,1.0965443603515623,6.153098266601562
60.883,18198,20835,-7.747636572265624,1.1635820068359375,6.186617089843749
60.891,18441,20457,-7.8721350585937495,1.20667763671875,6.110002636718749
