Time (ms),Potentiometer 0 (mm),Potentiometer 1 (mm),Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2)
59.737,14405,10206,-8.954314208984375,2.7341782958984373,16.371550952148436
59.745,13329,10382,-19.6133,5.738901379394531,10.060435375976562
59.753,9730,13830,-2.0063409912109376,-1.429338391113281,6.969521032714844
59.811,10847,13267,6.131550451660156,6.335057592773437,10.299855541992187
59.819,11759,13215,7.56567724609375,0.9840168823242187,7.0652890991210935
59.827,13054,12462,6.718129858398437,-1.6256629272460936,3.42849677734375
59.835,13200,12473,6.339845996093749,-1.0726023437499999,6.696582043457031
59.843,13640,11883,0.40222587890625,6.734889270019531,10.805032092285156
59.851,13837,11948,-4.271255761718749,-0.6751648681640625,6.756437084960937
59.909,13152,12075,-2.4851813232421875,-2.0446482177734375,12.04762275390625
59.917,12803,11621,3.7708676147460936,-1.649604943847656,8.942343200683593
59.925,11414,11626,10.98699141845703,-1.2689268798828124,5.705382556152343
59.933,10753,11194,11.207257971191405,-2.6216508178710938,4.110844250488281
59.941,10126,11296,-1.7501614135742187,-6.79953271484375,5.130774157714844
59.949,10513,11172,-11.942277880859374,-8.013392956542969,6.512228515625
59.956,10316,11458,-12.196063256835936,1.9201497314453124,7.3932947265625
60.015,10519,11650,-11.631031665039062,2.597708801269531,8.365340600585936
60.023,11808,11505,-8.755595471191405,-4.726154077148437,15.792154150390624
60.031,12796,11529,-8.525752111816406,-2.123656872558594,19.61270144958496
60.038,13692,11458,-1.7645266235351562,-0.8355763793945312,19.61270144958496
60.046,13713,11496,-5.315127685546875,-2.288856787109375,6.354211206054687
60.054,13474,11605,-6.306327172851562,0.7158662963867187,0.4165910888671875
60.113,12985,11605,-8.43956085205078,-2.3918074584960936,1.5370774658203123
60.121,11708,11629,-7.141903552246093,-9.835380419921874,-3.438073583984375
60.128,10010,11636,3.0430303100585934,2.602497204589844,-19.6133
60.136,8550,11532,-8.657433203124999,1.2330138549804688,-19.6133
60.144,7677,11370,3.4452561889648434,-5.389347937011719,-9.402029919433593
60.152,3705,8777,-2.8514941772460936,-1.8435352783203125,-6.756437084960937
60.21,3506,8619,-1.9009961181640624,2.1164742675781247,-3.143586779785156
60.218,3359,8495,0.5410895751953124,-1.599326708984375,-2.4396914916992185
60.226,3265,8371,1.2617442749023438,1.946485949707031,-2.138022082519531
60.234,3198,8351,2.3918074584960936,0.07900865478515624,0.9600748657226562
60.242,3138,8271,4.953603234863281,2.224213342285156,5.6958057495117185
60.25,3074,8351,7.6997525390625,1.9871873779296874,10.374075793457031
60.258,12800,8849,8.578424548339843,4.089296435546875,6.6151791870117185
60.316,11076,8500,10.472238061523436,3.9791631591796874,5.521029028320312
60.324,8675,8245,19.61270144958496,-19.6133,-4.979939453125
60.332,7369,7741,13.464990136718749,-14.417882397460936,0.46208092041015625
60.34,6464,7671,-13.682862487792969,19.574992773437497,8.604760766601562
60.348,6913,7270,6.741473324584961,15.16906316833496,19.61270144958496
60.355,14195,9999,-19.6133,-6.179434484863281,11.824961999511718
60.414,13999,10564,-19.6133,-3.2321722412109373,9.526528405761718
60.422,14545,10309,-3.303998291015625,0.7661445312499999,5.6574985229492185
60.43,14665,10298,6.641515405273437,-2.4660277099609376,10.122684619140625
60.437,15428,9640,4.314351391601562,-12.73715283203125,2.6144682128906247
60.445,15349,9972,-1.1013327636718748,1.0558429321289062,5.415684155273437
60.453,15766,10715,-19.000384375,11.326968054199218,8.851363537597656
60.512,16018,10824,-19.6133,-10.785878479003905,-6.907271789550781
60.52,15653,12643,-19.6133,8.17859287109375,-5.76523759765625
60.527,16133,14380,-19.6133,7.931990100097655,6.8593877563476555
60.535,15975,15640,-19.6133,-4.429273071289062,1.5705962890624998
60.543,16364,15690,-19.6133,2.01112939453125,5.042188696289062
60.551,16177,15895,-6.993463049316406,6.066907006835937,-15.2079689453125
60.609,15792,16506,-19.46007109375,-8.295908752441406,-4.6255976074218745
60.617,16080,16623,-19.6133,-10.319009155273436,5.023035083007812
60.625,15874,16747,-19.46007109375,-9.648632690429688,0.7422025146484375
60.633,15734,16581,-11.307814440917968,-9.696516723632811,1.2641384765625
60.641,15024,16451,-4.608838195800781,-4.936843823242187,-2.1787235107421874
60.649,13965,16188,0.4429273071289062,-2.3056161987304686,-5.896918688964844
60.656,10739,13817,-11.202469567871093,-0.16041151123046873,19.61270144958496
60.715,12106,13608,-13.113042492675781,2.360682836914062,19.56062756347656
60.723,13616,13401,-17.061081030273435,3.402160559082031,10.405200415039062
60.731,14505,13189,-12.540828295898438,1.7501614135742187,19.30624363708496
60.738,14727,12967,-4.716577270507813,13.587094421386718,19.61270144958496
60.746,14314,12569,0.3232172241210937,-0.679953271484375,15.490484741210937
60.754,11828,11062,-9.291896643066405,0.6919242797851562,7.4962453979492185
60.813,12340,10689,-4.450820886230469,-1.6112977172851561,7.003039855957031
60.82,12085,10153,-1.3479355346679687,3.679887951660156,11.681309899902343
60.828,10874,9869,1.9129671264648436,-1.0582371337890624,6.706158850097656
60.836,9330,9325,4.6447512207031245,-7.410054138183593,-7.838616235351562
60.844,8243,9058,-2.73896669921875,7.6279264892578125,-9.5001921875
60.852,7110,11578,-17.726669091796875,-7.125144140624999,-7.735665563964844
60.91,7129,11574,-2.291250988769531,-11.360486877441405,-13.87918702392578
60.918,6786,11716,12.445060229492187,-0.8068459594726562,-12.818555688476561
60.926,6630,11130,16.364368347167968,-4.965574243164062,5.379771130371093
60.934,6359,11036,15.547945581054687,-0.9935936889648437,6.4643444824218745
60.942,7114,10624,-5.516240625,-10.54645831298828,8.17141026611328
60.949,7832,11108,-19.6133,-2.2026655273437497,11.353304272460937
60.957,11658,14380,-0.7038952880859375,-4.338293408203125,8.504204296874999
61.016,11551,14274,-17.21191573486328,8.836998327636719,16.64927834472656
61.024,11857,14894,-19.481618908691406,6.6510922119140625,19.61270144958496
61.031,13031,14854,-16.711527587890625,-9.595960253906249,19.61270144958496
61.039,13193,15114,-10.63025537109375,-6.356605407714843,4.158728283691406
61.047,13232,15036,-2.8203695556640622,6.612784985351562,-8.185775476074218
61.055,9568,14514,-19.6133,11.417947717285156,14.539986682128905
61.113,9939,14544,-16.474501623535154,12.435483422851561,14.374786767578124
61.121,10412,14425,-9.76116016845703,2.8036101440429686,11.02529864501953
61.129,10448,14267,-2.5354595581054684,1.889025109863281,6.382941625976562
61.137,10182,14060,-1.8100164550781248,10.184933862304687,6.490680700683593
61.145,9617,13849,-4.225765930175781,8.202534887695313,6.7085530517578125
61.152,7477,13608,-8.798691101074219,6.782773303222656,19.61270144958496
61.211,7702,13343,-2.748543505859375,-6.5505357421875,11.326968054199218
61.219,7931,12892,-4.707000463867187,-3.134009973144531,4.072537023925781
61.227,8178,12685,-15.964536669921873,11.0707884765625,7.656656909179687
61.234,8815,12233,-19.6133,2.5617957763671875,10.443507641601562
61.242,9709,12106,-13.742717529296874,-6.478709692382812,10.16338604736328
61.25,10804,11487,-10.39322940673828,-7.3861121215820305,15.502455749511718
61.258,7547,11456,3.7804444213867185,15.598223815917969,14.020444921874999
61.316,7407,11706,-0.3184288208007812,2.4061726684570313,13.699621899414062
61.324,8137,11406,0.25139117431640623,-2.2864625854492187,6.847416748046874
61.332,9469,11712,-5.252878442382812,-5.418078356933593,10.572794531249999
61.34,11643,11271,-9.083601098632812,-1.1827356201171875,16.59900010986328
61.348,12918,11311,-9.610325463867188,4.786009118652344,19.61270144958496
61.355,7115,13188,-0.10295067138671875,9.160215551757812,6.313509777832031
61.414,7322,12754,19.577386975097657,-7.192181787109375,10.74517705078125
61.422,7325,12908,-0.3112462158203125,-0.86191259765625,-2.693476867675781
61.43,7922,12521,-3.526659045410156,4.685452648925781,-5.559336254882812
61.437,8442,12423,-3.967192150878906,-2.5354595581054684,-1.43652099609375
61.445,9307,12153,-7.747636572265624,-8.67658681640625,9.773131176757811
61.453,15854,14100,-7.448361364746093,-9.509768994140625,3.4763808105468748
61.512,15228,14118,2.530671154785156,1.2497732666015624,1.467645617675781
